"","X.1","Label","Area","Mean","StdDev","X","Y","XM","YM","BX","BY","Width","Height","Circ.","IntDen","RawIntDen","AR","Round","Solidity","Image"
"317",23,"red_thresholded",16,255,0,640.875,237.625,640.875,237.625,638,235,5,5,0.927,4080,4080,1.058,0.945,0.821,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"318",24,"red_thresholded",10,255,0,961.2,241.9,961.2,241.9,959,240,4,4,0.982,2550,2550,1.028,0.973,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"319",25,"red_thresholded",11,255,0,561.5,244.773,561.5,244.773,559,243,5,4,0.853,2805,2805,1.438,0.695,0.733,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"320",26,"red_thresholded",18,255,0,917.889,246.5,917.889,246.5,915,244,6,5,0.935,4590,4590,1.237,0.808,0.783,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"321",27,"red_thresholded",14,255,0,903,251.786,903,251.786,901,250,4,4,1,3570,3570,1.02,0.981,0.933,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"322",28,"red_thresholded",10,255,0,939,253.3,939,253.3,937,252,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"323",29,"red_thresholded",29,255,0,340.81,258.293,340.81,258.293,337,255,7,6,1,7395,7395,1.138,0.879,0.853,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"324",30,"red_thresholded",13,255,0,135.423,260.115,135.423,260.115,133,258,5,4,1,3315,3315,1.287,0.777,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"325",31,"red_thresholded",11,255,0,770.136,262.955,770.136,262.955,768,261,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"326",32,"red_thresholded",10,255,0,723.8,266.1,723.8,266.1,722,264,4,4,0.982,2550,2550,1.028,0.973,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"327",33,"red_thresholded",13,255,0,675.654,267.731,675.654,267.731,673,266,5,4,0.922,3315,3315,1.312,0.762,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"328",34,"red_thresholded",16,255,0,527.438,271.812,527.438,271.812,525,270,5,4,0.958,4080,4080,1.614,0.62,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"329",35,"red_thresholded",24,255,0,634.833,272.958,634.833,272.958,632,270,6,6,0.789,6120,6120,1.136,0.881,0.814,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"330",36,"red_thresholded",16,255,0,674.25,276.875,674.25,276.875,672,275,5,4,1,4080,4080,1.15,0.869,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"331",37,"red_thresholded",13,255,0,888.346,288.731,888.346,288.731,886,287,5,4,1,3315,3315,1.312,0.762,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"332",38,"red_thresholded",10,255,0,520,291.7,520,291.7,518,290,4,3,1,2550,2550,1.384,0.723,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"333",39,"red_thresholded",17,255,0,313.206,293.441,313.206,293.441,311,291,5,5,0.763,4335,4335,1.241,0.806,0.81,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"334",40,"red_thresholded",14,255,0,834.857,299.714,834.857,299.714,833,297,4,5,0.993,3570,3570,1.264,0.791,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"335",41,"red_thresholded",10,255,0,843.7,300.5,843.7,300.5,842,299,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"336",42,"red_thresholded",19,255,0,697.974,307.816,697.974,307.816,695,306,6,4,0.853,4845,4845,1.529,0.654,0.864,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"337",43,"red_thresholded",10,255,0,437.7,314,437.7,314,436,312,3,4,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"338",44,"red_thresholded",11,255,0,623.318,327.227,623.318,327.227,621,325,4,4,0.976,2805,2805,1.147,0.871,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"339",45,"red_thresholded",17,255,0,317.5,333.5,317.5,333.5,315,331,5,5,0.985,4335,4335,1.272,0.786,0.81,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"340",46,"red_thresholded",16,255,0,511.812,339,511.812,339,509,337,6,4,0.927,4080,4080,1.32,0.758,0.821,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"341",47,"red_thresholded",14,255,0,754.071,344.857,754.071,344.857,752,343,5,4,0.993,3570,3570,1.211,0.826,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"342",48,"red_thresholded",10,255,0,716.7,346,716.7,346,715,344,3,4,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"343",49,"red_thresholded",10,255,0,251.2,347.8,251.2,347.8,249,346,4,4,0.982,2550,2550,1.241,0.806,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"344",50,"red_thresholded",11,255,0,806.682,349.318,806.682,349.318,805,347,4,4,0.976,2805,2805,1.035,0.966,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"345",51,"red_thresholded",20,255,0,842.7,356.5,842.7,356.5,840,353,5,6,0.838,5100,5100,1.212,0.825,0.816,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"346",52,"red_thresholded",13,255,0,202.808,366.577,202.808,366.577,200,365,5,3,0.956,3315,3315,1.526,0.655,0.929,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"347",53,"red_thresholded",10,255,0,508.5,367,508.5,367,507,365,3,4,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"348",54,"red_thresholded",30,255,0,787.6,369.033,787.6,369.033,783,366,10,6,0.593,7650,7650,2.399,0.417,0.723,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"349",55,"red_thresholded",12,255,0,546.667,368.417,546.667,368.417,544,367,5,3,0.967,3060,3060,1.579,0.633,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"350",56,"red_thresholded",34,255,0,362.853,372.265,362.853,372.265,360,369,7,7,0.81,8670,8670,1.142,0.876,0.84,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"351",57,"red_thresholded",10,255,0,610,378.5,610,378.5,608,377,4,3,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"352",58,"red_thresholded",22,255,0,764.591,380.318,764.591,380.318,762,378,6,5,0.988,5610,5610,1.245,0.803,0.88,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"353",59,"red_thresholded",32,255,0,155.938,383.344,155.938,383.344,153,380,6,7,0.991,8160,8160,1.046,0.956,0.877,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"354",60,"red_thresholded",12,255,0,640.333,385,640.333,385,638,383,5,4,0.851,3060,3060,1.619,0.618,0.774,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"355",61,"red_thresholded",10,255,0,177.3,391.5,177.3,391.5,175,390,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"356",62,"red_thresholded",13,255,0,644.808,406.5,644.808,406.5,642,405,5,3,0.956,3315,3315,1.551,0.645,0.929,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"357",63,"red_thresholded",10,255,0,654.4,418.3,654.4,418.3,653,416,3,4,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"358",64,"red_thresholded",11,255,0,945.955,447.136,945.955,447.136,944,445,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"359",65,"red_thresholded",10,255,0,821,447.5,821,447.5,819,446,4,3,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"360",66,"red_thresholded",11,255,0,397.318,451.5,397.318,451.5,395,450,5,3,0.853,2805,2805,1.694,0.59,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"361",67,"red_thresholded",10,255,0,408.1,467,408.1,467,406,465,4,4,0.982,2550,2550,1.238,0.808,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"362",68,"red_thresholded",54,255,0,412.444,477.056,412.444,477.056,408,473,9,9,0.752,13770,13770,1.087,0.92,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"363",69,"red_thresholded",12,255,0,424.083,489.583,424.083,489.583,422,488,5,3,0.967,3060,3060,1.61,0.621,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"364",70,"red_thresholded",11,255,0,419.318,491.318,419.318,491.318,417,489,4,4,0.976,2805,2805,1.035,0.966,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"365",71,"red_thresholded",10,255,0,850.4,502.7,850.4,502.7,848,501,5,3,0.887,2550,2550,1.69,0.592,0.833,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"366",72,"red_thresholded",13,255,0,724.654,505.731,724.654,505.731,722,504,5,4,0.922,3315,3315,1.312,0.762,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"367",73,"red_thresholded",12,255,0,751,520.5,751,520.5,749,519,4,3,1,3060,3060,1.333,0.75,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"368",74,"red_thresholded",10,255,0,495.7,521.5,495.7,521.5,494,520,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"369",75,"red_thresholded",10,255,0,609.9,528.9,609.9,528.9,608,527,4,4,0.982,2550,2550,1.165,0.858,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"370",76,"red_thresholded",17,255,0,577.265,541.971,577.265,541.971,575,539,5,5,0.911,4335,4335,1.092,0.916,0.85,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"371",77,"red_thresholded",11,255,0,731.5,549.5,731.5,549.5,729,548,5,3,0.887,2805,2805,1.564,0.639,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"372",78,"red_thresholded",17,255,0,736.088,556.912,736.088,556.912,733,555,6,4,0.911,4335,4335,1.367,0.731,0.85,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"373",79,"red_thresholded",11,255,0,894.136,562.409,894.136,562.409,892,561,4,3,1,2805,2805,1.372,0.729,0.957,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"374",80,"red_thresholded",16,255,0,819.688,563.812,819.688,563.812,817,562,5,4,1,4080,4080,1.292,0.774,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"375",81,"red_thresholded",10,255,0,845,573.3,845,573.3,843,572,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"376",82,"red_thresholded",11,255,0,755.5,574.864,755.5,574.864,753,573,5,4,0.637,2805,2805,1.462,0.684,0.71,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"377",83,"red_thresholded",21,255,0,469.071,589.5,469.071,589.5,466,585,5,8,0.538,5355,5355,2.155,0.464,0.737,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"378",84,"red_thresholded",22,255,0,797.909,594.182,797.909,594.182,795,592,6,5,0.988,5610,5610,1.325,0.755,0.863,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"379",85,"red_thresholded",28,255,0,477.214,611.786,477.214,611.786,473,608,9,6,0.592,7140,7140,2.063,0.485,0.727,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"380",86,"red_thresholded",16,255,0,486.562,615.5,486.562,615.5,483,614,8,4,0.443,4080,4080,2.835,0.353,0.653,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"381",87,"red_thresholded",17,255,0,496.971,630.088,496.971,630.088,494,628,6,4,0.82,4335,4335,1.716,0.583,0.791,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"382",88,"red_thresholded",17,255,0,913.5,637.676,913.5,637.676,911,635,5,5,0.911,4335,4335,1.183,0.846,0.81,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"383",89,"red_thresholded",12,255,0,519.417,651.583,519.417,651.583,517,650,5,3,1,3060,3060,1.939,0.516,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"384",90,"red_thresholded",57,255,0,745.658,712.781,745.658,712.781,738,709,14,7,0.534,14535,14535,2.84,0.352,0.74,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"385",91,"red_thresholded",18,255,0,606,722.278,606,722.278,603,720,6,5,0.868,4590,4590,1.305,0.766,0.783,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"386",92,"red_thresholded",68,255,0,750.676,727.912,750.676,727.912,746,720,9,15,0.436,17340,17340,1.978,0.506,0.63,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_11_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
