"","X.1","Label","Area","Mean","StdDev","X","Y","XM","YM","BX","BY","Width","Height","Circ.","IntDen","RawIntDen","AR","Round","Solidity","Image"
"285",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",18,255,0,529.389,245.389,529.389,245.389,527,243,5,5,1,4590,4590,1.532,0.653,0.878,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"286",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",7,255,0,495.929,505.357,495.929,505.357,494,504,4,3,0.898,1785,1785,1.387,0.721,0.737,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"287",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",9,255,0,372.278,720.167,372.278,720.167,370,719,5,3,0.726,2295,2295,2.112,0.474,0.75,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"288",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",12,255,0,641.333,503.5,641.333,503.5,639,501,4,5,0.851,3060,3060,1.186,0.843,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"289",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",10,255,0,369.1,543.1,369.1,543.1,367,541,4,4,0.982,2550,2550,1.165,0.858,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"290",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",7,255,0,505.643,547.214,505.643,547.214,504,545,3,4,0.8,1785,1785,1.73,0.578,0.737,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"291",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",2,255,0,528,631,528,631,527,630,2,2,0.785,510,510,2.646,0.378,0.667,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"292",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",23,255,0,505.196,590.022,505.196,590.022,502,585,6,8,0.548,5865,5865,2.208,0.453,0.708,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"293",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",12,255,0,942.917,294.75,942.917,294.75,941,293,4,4,1,3060,3060,1.281,0.78,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"294",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",29,255,0,629.259,390.259,629.259,390.259,626,387,7,6,0.953,7395,7395,1.244,0.804,0.841,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"295",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",15,255,0,675.833,423.567,675.833,423.567,673,422,6,3,0.976,3825,3825,1.869,0.535,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"296",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",1,255,0,623.5,514.5,623.5,514.5,623,514,1,1,1,255,255,1,1,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"297",5,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",8,255,0,554.125,533.375,554.125,533.375,552,532,5,3,0.567,2040,2040,2.039,0.49,0.667,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"298",6,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",1,255,0,539.5,557.5,539.5,557.5,539,557,1,1,1,255,255,1,1,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_7_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"299",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",11,255,0,478.591,298.682,478.591,298.682,476,297,5,3,0.976,2805,2805,1.772,0.564,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"300",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",11,255,0,468.773,349.227,468.773,349.227,467,347,3,5,0.887,2805,2805,1.603,0.624,0.88,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"301",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",49,255,0,498.459,515.01,498.459,515.01,494,510,8,9,0.667,12495,12495,1.157,0.864,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"302",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",13,255,0,522.808,513.962,522.808,513.962,520,512,5,4,0.922,3315,3315,1.223,0.817,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"303",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",13,255,0,522.808,513.962,522.808,513.962,520,512,5,4,0.922,3315,3315,1.223,0.817,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"304",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",35,255,0,442.9,526.957,442.9,526.957,438,523,8,7,0.777,8925,8925,1.242,0.805,0.814,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"305",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",8,255,0,364.5,574.25,364.5,574.25,363,572,3,4,0.914,2040,2040,1.554,0.644,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"306",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",18,255,0,126.889,678.611,126.889,678.611,124,676,5,5,0.808,4590,4590,1.206,0.829,0.837,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"307",5,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",22,255,0,215.455,752.409,215.455,752.409,212,750,7,5,0.897,5610,5610,1.298,0.77,0.83,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"308",6,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",12,255,0,260.083,797,260.083,797,258,795,4,4,0.851,3060,3060,1.148,0.871,0.828,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"309",7,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",25,255,0,18.54,804.98,18.54,804.98,16,802,6,6,0.896,6375,6375,1.243,0.804,0.847,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
